,index,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
12198,12198.0,0.13374663361215727,0.300920373563175,0.03265685687291308,0.09961120166473138,0.1152969762098703,0.06655085228905977,0.032654086820665826,0.06680784259460329,0.11348348926324728,0.03827168710957675
12199,12199.0,0.12569228530550527,0.0807256439093487,0.14670684513988252,0.15987238575064405,0.07348702426522755,0.10448490503859867,0.03274939822709098,0.13478711111695899,0.12509306386418606,0.01640133738255717
12200,12200.0,0.2095219030859688,0.09355831086360335,0.10793433987622739,0.10351090712184124,0.07021028813328656,0.1631100636981658,0.047918019352771374,0.09633495858425332,0.08770436348751512,0.020196845796367085
12201,12201.0,0.0184981274873747,0.34254079202636345,0.20462638423681134,0.10844525585307765,0.17680025560723878,0.06912827815582015,0.029609150259076455,0.014079084225412142,0.03506328227539223,0.0012093898734330832
12202,12202.0,0.15139179648662698,0.1836019755324787,0.09554132365838783,0.10178506659042592,0.12507095947304447,0.18498696172866314,0.038188293555771594,0.03650465496672316,0.06960015227620732,0.013328815731670813
12203,12203.0,0.057534660207754065,0.45429902838251335,0.04349224108147473,0.11772657188989534,0.08481068293961527,0.07297462614184408,0.04387756408873778,0.06974101312690491,0.053813344728268056,0.001730267412992373
12204,12204.0,0.07071197484929241,0.3116845877576792,0.1053822378315325,0.08420802470474138,0.11462175378841818,0.0708862882651879,0.048406751302707246,0.1208852299653597,0.04769756715844103,0.025515584376640393
12205,12205.0,0.13997533420729452,0.20214219120952648,0.1338956248503808,0.08705629479690903,0.06318394638499118,0.09610948281804747,0.11787324550430986,0.05187315616702992,0.08279772283503903,0.0250930012264717
12206,12206.0,0.12727861304288038,0.13240220187686386,0.08315332449065777,0.21052716882924366,0.11145179269973421,0.10324890819515285,0.12146640129157525,0.027322027339654442,0.07483122472993722,0.008318337504300362
12207,12207.0,0.07336555359202712,0.2596647886548661,0.06722682589384406,0.09365278935291022,0.16248714392389987,0.05390266158276391,0.19143036673858663,0.060553329351567764,0.033501952821032625,0.004214588088501781
12208,12208.0,0.11035278254605768,0.14952210580219852,0.07350001721555616,0.19842008902371167,0.11215863378844139,0.07148794433003133,0.08829081452494213,0.10070639203776649,0.05298205506925463,0.04257916566204009
12209,12209.0,0.04870955460857747,0.308173492947719,0.024143387913741914,0.1429491940128374,0.3202161570183065,0.02148069900306436,0.049921572038169514,0.03378832301001968,0.042644875699032615,0.007972743748531535
12210,12210.0,0.07790991564905253,0.2168723221060292,0.08382312736333976,0.12859005928544706,0.34325868173189855,0.035520265067341,0.03541761044212247,0.05505995842404417,0.021935124661857725,0.0016129352688674695
12211,12211.0,0.18430706336529978,0.062000003950072546,0.04970624422515352,0.1955415712590037,0.06518902632214182,0.28057589117348614,0.03412775158597206,0.04020956270300215,0.07507735633319255,0.013265529082675784
12212,12212.0,0.0995198911440926,0.12563869046207063,0.14647167834823321,0.1414331594581983,0.13491910022123543,0.07374844649160542,0.04885474323833114,0.042898310323416136,0.025954153338839967,0.16056182697397714
12213,12213.0,0.3593593483893105,0.07183227399532502,0.03323305126357254,0.11917387857991604,0.036286608524741776,0.04532113470896215,0.08505817236329846,0.10841823081192896,0.1390059359095515,0.0023113654533931435
12214,12214.0,0.1708756561436762,0.06380304336261072,0.07047044660639715,0.026288710874914308,0.052482476376964404,0.24230110441553776,0.047763380041399656,0.12406896567503178,0.16828557983868908,0.03366063666477896
12215,12215.0,0.18567615874753798,0.1596674396290163,0.07447532301405133,0.168968667220736,0.07569402846138598,0.16552982727991258,0.10762573438091344,0.01856627565840729,0.03875479533341115,0.0050417502746280575
12216,12216.0,0.4723312398112059,0.05006320532302317,0.14943660239067494,0.050102780899471774,0.07776575052936868,0.013908627544289339,0.1289860651820145,0.009693161823811504,0.046943108169838765,0.0007694583263014635
12217,12217.0,0.17962396689655594,0.16604180589787004,0.11290510713172972,0.04412976271977788,0.06885752856049353,0.06059035557892515,0.11273540436553606,0.12283879701717676,0.07921721044893651,0.05306006138299846
12218,12218.0,0.4433071076401859,0.04232670693299252,0.03660818536785328,0.053994897981210314,0.15154118709668654,0.042378388316153696,0.09736462936317475,0.0245015367077989,0.10209756836141162,0.0058797922325325
12219,12219.0,0.1352706564054683,0.07797900285344547,0.06634569566939075,0.07835975224807909,0.12725930875072627,0.2028244994915149,0.11217268927888782,0.041221763049086646,0.15373136441238971,0.004835267841011002
12221,12221.0,0.025174432940300605,0.11515278573113127,0.163986869716573,0.11422068700328988,0.11762649285022932,0.024725908064204077,0.11994784373477496,0.08256305929493793,0.16736179449726202,0.06924012616729702
12222,12222.0,0.03454475727438831,0.49552008431629924,0.11949171656922458,0.15153782625071063,0.09023692198191417,0.026542151140895687,0.016453467067589458,0.0072833560630492875,0.05637711822169852,0.002012601114230131
12223,12223.0,0.06687512865795939,0.2860362262385857,0.06655971021218467,0.0878753145694364,0.11380345510403803,0.06388755275928931,0.26328453564648846,0.015805082310674887,0.030745575931595746,0.0051274185697474705
12224,12224.0,0.2478744457208576,0.2013279577680816,0.06872862752087512,0.07850945134539504,0.019879628136435908,0.14689567609710563,0.14318641683546263,0.013706897998730032,0.05522242655559878,0.024668472021457524
12225,12225.0,0.23947350211006924,0.23709933092550856,0.10097439830212028,0.06698736937791053,0.08682859802276469,0.13006474726155925,0.028228523125424093,0.015643917135531364,0.06547004115964335,0.029229572579468642
12226,12226.0,0.06047488234666619,0.21811125673589216,0.008413492701722619,0.2630886132373523,0.262668176941441,0.05359341652920601,0.020318128811102495,0.025310809865230176,0.0826842600718232,0.005336962759563817
12227,12227.0,0.024952173401604077,0.23652324717923184,0.04820213786046282,0.13374707377110334,0.25176309819197673,0.04516237421839042,0.027037019695321622,0.15611554768949498,0.06083122768835132,0.01566610030406289
12228,12228.0,0.07540504625485855,0.11842464251474212,0.090150898401625,0.20509142489383025,0.056469169625338406,0.0343199498729095,0.1750784147162826,0.1010534218964547,0.08478636134173362,0.059220670482225464
12229,12229.0,0.2792223042794696,0.038765548770363895,0.17961580070633903,0.06408677936114596,0.03907629680829602,0.044188714771928934,0.017600978474808654,0.1189497204075545,0.03164062953190619,0.18685322688818717
12230,12230.0,0.045891845760240704,0.03359716278625231,0.007162955384328643,0.11741673251304,0.31270929308218687,0.025528024620295974,0.22263980670873965,0.0014767664572584345,0.22277026049803123,0.010807152189626204
12231,12231.0,0.05121197949441502,0.19323812899278342,0.048700255190820704,0.058524135645011785,0.31889099047229097,0.13397611416425398,0.11625127635528122,0.021570691898541966,0.05319124862822227,0.004445179158378719
12232,12232.0,0.22356182388490772,0.07444491704002143,0.0423291245147526,0.07336095886609818,0.0958478685388453,0.2256812722114475,0.14500305314096432,0.07416399281169686,0.03620259121826728,0.009404397772998783
12233,12233.0,0.03198565655053777,0.2874169401740171,0.11606572996702154,0.24061208545559393,0.061837552356256126,0.057074773055129216,0.04221947848047819,0.13117262585048572,0.01851149123275469,0.013103666877725764
12234,12234.0,0.1560203929274185,0.057262892367016975,0.002791811250336912,0.11824775464291448,0.07590347568506846,0.16435010016816953,0.03782762345582048,0.12737256965783664,0.2484278527891539,0.011795527056264198
12235,12235.0,0.008954229626645134,0.16328125164723967,0.012223375654989294,0.0736093845040387,0.3507447664045101,0.008127309545918403,0.15115765690993632,0.06563268516440576,0.15512908651855817,0.011140254023758425
12236,12236.0,0.02636194680438914,0.5258256556649461,0.06218986142736822,0.07293825125422304,0.07679625442057116,0.021580494000638377,0.06792996174714455,0.09606758814932714,0.05030998653139208,0.0
12237,12237.0,0.15744672175368837,0.11358096676330014,0.14591506505797833,0.12032642447653194,0.10067145942747126,0.10135280586866653,0.1495729745876855,0.054028015068926495,0.044768942737211756,0.012336624258539557
12238,12238.0,0.11267918855399879,0.22316021012940457,0.13650578034166239,0.24942427239940407,0.0556537082518241,0.03818168932057704,0.04028419744267642,0.06255343736419255,0.06623448634590443,0.015323029850355628
12239,12239.0,0.08444322277034802,0.1660927593753747,0.1923208494360773,0.0926161558529601,0.1222781436761585,0.0641793126423003,0.07943248009670845,0.05126932642174355,0.13515672751304278,0.012211022215286216
12240,12240.0,0.11396409100228855,0.160725453708369,0.062123983299834214,0.06456557179076115,0.14737872775470157,0.11747046209651277,0.11780470390588445,0.09930679818521373,0.10164198388347612,0.015018224372958511
12241,12241.0,0.07399247114248879,0.1592451303542119,0.05264783888881172,0.11859620848047878,0.2385820650940444,0.08396299563016822,0.033440593357941764,0.052893406213586264,0.16535851259062478,0.02128077824764342
12242,12242.0,0.036022310743913655,0.23488609895771168,0.0860080213825329,0.11609059635977742,0.2640340389258278,0.02040147298421699,0.04045679505422474,0.05024143237006179,0.13632194092629196,0.015537292295441256
12243,12243.0,0.3013770698942627,0.6986229301057372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12244,12244.0,0.06789687279845767,0.09107449907471105,0.07847608319046799,0.08925915251341027,0.1825141289942046,0.2707637444603398,0.022100959308156226,0.06273866692539642,0.06048508866666185,0.07469080406819402
12245,12245.0,0.20333079847912483,0.11812353956255157,0.06654687620125603,0.0716861569318625,0.12387031870959554,0.10801583368136304,0.10834639349002684,0.04050390198044622,0.14277124735115082,0.016804933612622662
12246,12246.0,0.12796776912755248,0.22982176999555265,0.08713279938495085,0.09061564059947742,0.12209807609483808,0.13188372751996427,0.09058513603738479,0.04824975294786958,0.0535586710354665,0.018086657256943545
12247,12247.0,0.11317964320640785,0.17372325627277457,0.03868675223073419,0.10953934268809828,0.091722944206264,0.020297419418763032,0.24696710425383503,0.02007263556605161,0.1003415418824068,0.08546936027466458
12248,12248.0,0.02547099970156754,0.35029387882669333,0.07446929562188223,0.09590097475384858,0.1253158679021107,0.13525040521843246,0.04012097737746617,0.03258117431512637,0.1102161922516324,0.010380234031240318
12249,12249.0,0.17951376686994308,0.1425456406395939,0.16791305916375507,0.05838599085311205,0.18384821435246668,0.01962454651761708,0.06337961091745847,0.04474650167244264,0.12334373508136157,0.016698933932249447
12250,12250.0,0.1297147767446628,0.11737323224207363,0.10298818034180005,0.07549354950761977,0.08844070813102538,0.12478540445457781,0.19551319638697387,0.06369152825996582,0.09942545605609561,0.002573967875205094
12251,12251.0,0.22776806723707294,0.06078831912034199,0.061980627081183,0.03242992809163915,0.1330206935684979,0.04281418692728015,0.20725359829215192,0.053991145150233975,0.17165862307892457,0.008294811452674347
12252,12252.0,0.17853108959838243,0.1490981515852906,0.0786030656736749,0.08680597349801708,0.0996855068430647,0.1191503730411649,0.12505682931208562,0.03538956013774835,0.08665605741871789,0.0410233928918535
12253,12253.0,0.20247204019473125,0.14355879294442123,0.0752969896262043,0.09687199682688932,0.1398188628117102,0.05308595144973026,0.10118864791891043,0.04491274339499375,0.13335711191382812,0.009436862918581158
12254,12254.0,0.25635282650197116,0.03225479557322049,0.053776153021007383,0.1720432899573825,0.19841074196153072,0.04227881656637486,0.09152002442031049,0.10645792553218543,0.04690542646601689,0.0
12255,12255.0,0.019597030549194032,0.29746451591403983,0.015683856137200827,0.050051161668562064,0.25954587542052887,0.04302405514690762,0.015119946341096435,0.022560970812743907,0.2059446830002356,0.0710079050094909
12256,12256.0,0.02998837273219103,0.24405051579651602,0.0799642957574998,0.038760424078091923,0.03976166575985997,0.30802661318906627,0.022940940200688004,0.14027004251552216,0.01667209464351815,0.07956503532704676
12257,12257.0,0.22692344841336543,0.12448334505536086,0.20673727375748208,0.15559897028719033,0.06427203259809791,0.014404055272612584,0.013004303982771748,0.09439286309830064,0.1000878835658382,9.582396898024723e-05
12258,12258.0,0.22484376129901418,0.10323555712680978,0.23172867978897294,0.05881133066611373,0.07103312663070055,0.1243777043886484,0.09723799262410729,0.016902895392364004,0.06244532240163384,0.009383629681635322
12259,12259.0,0.26886812040059677,0.08577764022795044,0.09255762007408616,0.07815585120762719,0.1596147059095813,0.08561867666416746,0.14619520739108577,0.006224316673964746,0.07541146760293055,0.0015763938480097396
12260,12260.0,0.21211231409036907,0.05504162285147937,0.0662946969569252,0.0555084515466864,0.23285231059247552,0.05378644401623633,0.16390175865947945,0.02914351644725335,0.10867359878222321,0.022685286056872055
12261,12261.0,0.06879009434852361,0.2487615655732523,0.22934319720013926,0.07673721496842834,0.12701821275179936,0.030191643558293093,0.0693550811792108,0.03717718046057661,0.10332716452609078,0.009298645433685766
12263,12263.0,0.08997561565394023,0.2654786994870481,0.03568901683508224,0.09352144676330743,0.09253520687070177,0.14799047862950188,0.09585304328488016,0.08769605918096614,0.08306520988565486,0.008195223408916994
12264,12264.0,0.24558984812193863,0.12846267336840322,0.0468758822403699,0.07649367077363113,0.10178472579562226,0.06575710077711983,0.12231011575872204,0.09556383509504306,0.05278622657145828,0.06437592149769175
12265,12265.0,0.10538952979843971,0.15842753495819073,0.2101858643825933,0.06363608497055269,0.2115593044424041,0.057727944045521416,0.06113655306559139,0.09715644051573846,0.029998946259148153,0.00478179756182007
12266,12266.0,0.22148241944196237,0.14149040469208757,0.057916419624838344,0.04781140586553579,0.13290745900967582,0.08827024057772938,0.06592447391784698,0.013266596967876777,0.2220717003981557,0.008858879504291246
12267,12267.0,0.04078622347126525,0.2126820628546715,0.058212614143125854,0.14383348025446246,0.28374658889993487,0.1094576396472179,0.040832035280249146,0.04055868284538929,0.05378018475386555,0.01611048784981822
12268,12268.0,0.0883162240311607,0.19068271143018203,0.11645499543707924,0.06600041938945955,0.14020923573002275,0.16251593928142838,0.09745350273726919,0.06060991968772121,0.07067164136892948,0.007085410906747259
12269,12269.0,0.21226525211654057,0.10242599369376308,0.051170234940034004,0.18914002944575353,0.026482005179765622,0.038865242004547294,0.056238660864072636,0.008629560143186164,0.303486532668392,0.011296488943945285
12270,12270.0,0.10485710537902684,0.10675332768043864,0.10989882844985846,0.0610996893056431,0.05869165702641643,0.14033271890026738,0.2331156789365084,0.0774578489932519,0.09294784225586443,0.014845303072724431
12272,12272.0,0.08741640310366972,0.15199281629429515,0.1898318944914198,0.0463321692826784,0.11199090761061685,0.04215485448347075,0.08716379040509015,0.03332988352744716,0.14061523876307366,0.10917204203823838
12273,12273.0,0.06487015275554515,0.14320431126322794,0.01735578994569373,0.051316664958625635,0.2722369979385902,0.061726694996798996,0.04852659598225664,0.29404133973643154,0.04378963417845298,0.002931818244377172
12274,12274.0,0.06871020426550933,0.0770699803158455,0.07199327126629648,0.2051255204899741,0.10056687468975097,0.06960081591782752,0.0663179755253614,0.23980573178502995,0.06971321195310828,0.03109641379129649
12275,12275.0,0.06182839260599242,0.36388308574267764,0.03854017274191049,0.03808676359608093,0.06667542213512676,0.06917799001182826,0.13981442609239841,0.051316286511141625,0.1695047595195338,0.0011727010433097431
12276,12276.0,0.13369162135780435,0.1526749380293036,0.0710176454188961,0.21898466888163973,0.09886952856374442,0.07080164820297152,0.079048677639624,0.0711537254548978,0.0744952195385563,0.02926232691256229
12277,12277.0,0.06606961112099084,0.14560888890380086,0.04627702265121959,0.04713365211405228,0.0982352489956912,0.10420715529159828,0.40297622933022736,0.009763011593085763,0.06401360522272653,0.01571557477660726
12278,12278.0,0.18350217082637954,0.1012209151497295,0.05426297844930809,0.09417051303584906,0.16898302321557113,0.11668810633524061,0.08333481221342023,0.024696263765268584,0.12201044080214152,0.05113077620709161
12279,12279.0,0.14166164852648797,0.06884324796519661,0.12506400151375738,0.0876866411920724,0.12702827735615912,0.26432348251690896,0.04010577449518714,0.0001257036573086246,0.09401147616013607,0.05114974661678566
12280,12280.0,0.07436982785416642,0.12627746986451652,0.07270337461519702,0.2147945995786245,0.057954298731659235,0.2348714863258013,0.12793477623716457,0.016638808295430022,0.06056219272216681,0.013893165775273653
12281,12281.0,0.16919433998498568,0.07305308137771709,0.13090411569134153,0.15169891276494263,0.183580003598797,0.1342912302108424,0.039333119844165536,0.03771317394424178,0.07911696604084151,0.001115056542124822
12282,12282.0,0.04519217397634677,0.3176005383966414,0.22764699793261634,0.03878191096879017,0.02989960027923836,0.05981777290605146,0.05050007859047839,0.19197857486799452,0.03148739961888065,0.007094952462962032
12283,12283.0,0.031153204965693865,0.3350062815468746,0.0689969941028513,0.13112371908706333,0.1396169100995725,0.151976885532642,0.037702769956017165,0.024198015606030365,0.048851270959383936,0.031373948143870935
12284,12284.0,0.09030381005641137,0.11424757312675644,0.4767034707479254,0.10564752744963646,0.0734944625113414,0.058967556463959986,0.029887988013879416,0.020451284133229355,0.024074472244422343,0.006221855252437746
12285,12285.0,0.12456143906162614,0.13034102193596445,0.07826133989481653,0.1497189037032093,0.055046250916579,0.14308424455665236,0.11757765375986273,0.1091394038759045,0.0658869802855142,0.02638276200987085
12286,12286.0,0.05513687276002129,0.23088318002896474,0.07651515936288891,0.054079426561939196,0.16651917014473613,0.15001215148312722,0.1253665082046194,0.01987230739518329,0.10832959463696834,0.013285629421551459
12287,12287.0,0.029477648802544176,0.02313828491845718,0.009395731472286527,0.01273862197840937,0.04987008054726294,0.040498793947172235,0.37125499136941065,0.26843623286967355,0.19518961409478341,0.0
12288,12288.0,0.04734919599091959,0.3245920116862614,0.03299510573826286,0.4111695600052564,0.022522128076823977,0.016123080856859963,0.032384640855034286,0.02425274056887332,0.08861153622170824,0.0
12289,12289.0,0.07149273390936145,0.10298905147677881,0.030837144050335046,0.05778372260662864,0.18726826130236646,0.22296188683264648,0.11060078396977116,0.11814502399314988,0.06661234892943321,0.03130904292952897
12290,12290.0,0.09358162433911736,0.22636475039944276,0.04506647961054968,0.0631008269318608,0.12715486447033636,0.16534518968155745,0.1330916880204867,0.08409246536170202,0.04786153025394231,0.014340580931004675
12291,12291.0,0.05208406377493513,0.31166931031286943,0.11953613069837275,0.10331432006199982,0.06912455024264504,0.15348339276571257,0.06248710865565282,0.005058614281982988,0.12282518827261157,0.0004173209332179026
12292,12292.0,0.06821628147927458,0.6108864536059664,0.003989981257512751,0.05215143566572661,0.11530960735247742,0.04026234019664007,0.0735817450598791,0.011891078825730688,0.01429809422803811,0.009412982328754201
12293,12293.0,0.12897499505500434,0.21200859870747288,0.07193129612212651,0.0778128799560848,0.16199607601129024,0.038076179320503736,0.020867075398481254,0.037350209190140524,0.24745920353023507,0.00352348670866065
12294,12294.0,0.10743193884192813,0.11231116401509358,0.07919939276256567,0.12630773190997477,0.07234304006415053,0.1009579349585561,0.09860899455949451,0.1042062084005271,0.14007459982462703,0.058558994663082474
12295,12295.0,0.13785007307002128,0.06618562968128229,0.08334554607476832,0.1311907051437913,0.13093218090628136,0.046559183253115394,0.10700065412598435,0.11156915501566136,0.1524475114549444,0.03291936127414981
12296,12296.0,0.14939520391735217,0.0928506545201686,0.1616102837944597,0.12536132684733312,0.17952007624403465,0.0684113016974102,0.08271915160852851,0.06112923501863626,0.05799335056958431,0.021009415782492477
12297,12297.0,0.07623955635021044,0.08825319609063782,0.1789601523725038,0.1434548674780986,0.059131280865818925,0.09434928154782082,0.06516817812281181,0.1320104467267999,0.06805253895522327,0.09438050149007463
12298,12298.0,0.1896108868607653,0.056490941160190294,0.06432346588348141,0.08498104647627315,0.1242616817703345,0.07488370152882441,0.13661679871772353,0.11198472428450823,0.14962636018874856,0.007220393129150621
12299,12299.0,0.049709980573548716,0.34189630770556545,0.024133225286305755,0.24977023457132383,0.09629883837368902,0.08794469357781874,0.10077921272419117,0.008263461100943358,0.022728929022022802,0.018475117064591283
12300,12300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12301,12301.0,0.40808669969334316,0.0783373650994717,0.03628108774207347,0.08096031669199139,0.11315880255867328,0.16272269970408676,0.04500329027882783,0.027506658686879466,0.047322430509821586,0.0006206490348315
12302,12302.0,0.07847003859088333,0.3155306512220022,0.0874101011768324,0.1628001510140449,0.14257246751727304,0.07683927059813289,0.026664654473905234,0.06548759766285941,0.03997792723587482,0.004247140508191784
12303,12303.0,0.22280133780417039,0.0669798177980775,0.0812358555478142,0.038945868689318264,0.14978611617781273,0.021598741933007183,0.23062537668084476,0.03198798033226395,0.06793583706764204,0.08810306796904896
12304,12304.0,0.04286438971292854,0.37215423488483695,0.04766769231124405,0.1099613643708549,0.1010043713384919,0.16151499109033451,0.04306319763563249,0.058009332045145336,0.0469640632223806,0.016796363388150652
12305,12305.0,0.03837167135244705,0.5165724645536655,0.0,0.05930195323232817,0.06860987373553548,0.0,3.425416385045825e-11,0.25920572955441096,0.05792855349166481,9.754045693826732e-06
12306,12306.0,0.08943467433486346,0.24985759930356058,0.04035876311746068,0.23256255070192333,0.10330029551173336,0.01627456552023135,0.08177855573847612,0.0433852589702075,0.13034713591485173,0.01270060088669192
12307,12307.0,0.38269939553191934,0.05965464558581332,0.04205843096298331,0.11934551657986912,0.11496999910315282,0.08094089239622085,0.06947274613306995,0.012966749769347466,0.11600528291772998,0.00188634101989398
12308,12308.0,0.21127612615860236,0.10724875914047068,0.1043780460914979,0.10914672646051922,0.14649232143987748,0.06715364951513186,0.10545996957710699,0.049841108657339636,0.08398015280080089,0.015023140158652868
12309,12309.0,0.13572634663953326,0.15943852234646325,0.09900623797361326,0.047379495816367814,0.11614273444542814,0.09732365686646559,0.045906598244949894,0.05178778602378166,0.17542914802064924,0.07185947362274782
12310,12310.0,0.07673709753916645,0.1302243079407351,0.293727310188415,0.13095031526125006,0.06456622929719756,0.04762236630402873,0.11049756527664317,0.07588549695453084,0.04163978331656169,0.028149527921471296
12311,12311.0,0.07986716937670074,0.08165665039828854,0.2627254326755225,0.09787427141554944,0.04563252991697823,0.08052890187913359,0.06775084323408707,0.20830148875062604,0.029935724344014328,0.04572698800909963
12312,12312.0,0.23339899994163332,0.12902882795472545,0.08932590123133219,0.09928826211030096,0.053382398718871,0.18893422544996874,0.06225414656980506,0.030210732698623295,0.09119336513221918,0.022983140192520707
12313,12313.0,0.25353049699537206,0.1107178897678325,0.2171228579637084,0.11206632840499581,0.08690207648870352,0.1025379836959868,0.048603018385899005,0.006661466607509674,0.02320878234668526,0.03864909934330702
12314,12314.0,0.07749563938858212,0.16299446446697288,0.21840325432189173,0.09819249449301783,0.04285192961594267,0.033739647651520675,0.2221651953720757,0.05954466966018343,0.05920207555633984,0.025410629473473154
12315,12315.0,0.21211165394122036,0.036377498883397766,0.03039047270253407,0.08971450196444139,0.09259087401293803,0.12622589723559047,0.2974065863594227,0.012549521243266588,0.0962696379404807,0.006363355716707946
12316,12316.0,0.11585349433227153,0.0814505355718455,0.06396211339654674,0.061384946405249746,0.12605934316172293,0.052915996198291085,0.2866276784187296,0.10393147431905286,0.04857032083148907,0.059244097364800866
12317,12317.0,0.01745057407164671,0.4113864406428391,0.0706937934565244,0.13205984570306428,0.36840934612592535,0.0,0.0,0.0,0.0,0.0
12319,12319.0,0.07135049831283519,0.2633568968689215,0.13679666317980477,0.10398213400279877,0.1912794758738666,0.03984710758577696,0.041032897816241164,0.10707707727022389,0.042609040504982466,0.002668208584548617
12320,12320.0,0.10113584809006668,0.3715336910643127,0.09833643220249574,0.04939132015805459,0.03348451348905347,0.10541715696685652,0.06769692934600419,0.06650719360114164,0.06359644130034015,0.042900473781674296
12321,12321.0,0.1339151595095001,0.10479093260335845,0.14023378715866514,0.0944918241928541,0.18624528142858623,0.058810908871093664,0.10720359271792368,0.02030547349129015,0.09505704923145623,0.05894599079527206
12322,12322.0,0.0427029825046381,0.35720542418650864,0.05125682555201851,0.09067714902826998,0.09701138677483337,0.10522491622347066,0.025202868717992565,0.03489892221471619,0.03863791061795874,0.1571816141795933
12323,12323.0,0.3605110936164335,0.028210182808331204,0.05708822195654516,0.06107354929733587,0.05312177901143228,0.05176970673257704,0.02777576384976799,0.13619437318460706,0.023144348136181776,0.20111098140678813
12324,12324.0,0.10084968034393829,0.21894548661861146,0.0373398702226646,0.11343436350021664,0.15763518980735283,0.06627771542647332,0.14583176676853932,0.09935887349697153,0.055602063931241334,0.004724989883990799
12325,12325.0,0.11161899137160503,0.13648582982324384,0.14141794852885559,0.06275675896622097,0.06419619742188924,0.3120890088968621,0.03695227510112277,0.028914487306784177,0.07670880682289702,0.02885969576051915
12326,12326.0,0.18723982084181273,0.031181701341291595,0.13037744202025475,0.06051474270384699,0.1379138798457905,0.0063174553309760005,0.15336236484603372,0.009543163044674768,0.2656259467013919,0.017923483323927115
12327,12327.0,0.028160570129551053,0.31880762290267617,0.010372745989888348,0.27072106239449506,0.00901768555716385,0.01135608109773134,0.0,0.016341309884823414,0.33522292204367077,0.0
12328,12328.0,0.1436886024289584,0.14737891665131547,0.10453491035504094,0.16466658522245842,0.15399776924357483,0.04781479321843596,0.09302420031507007,0.02262106653000958,0.11148978472027242,0.01078337131486373
12329,12329.0,0.13438206699084837,0.07201376937548452,0.012817775035586646,0.3446471233300332,0.11501779923574601,0.01880657542232678,0.037609838552840356,0.02552826142801027,0.23917679062912384,0.0
12330,12330.0,0.30298157094857664,0.07565604530082487,0.07419695035816207,0.03600383774945031,0.11036038278936851,0.02334927977064282,0.2509876544621207,0.020902100804900722,0.08600141177839807,0.019560766037555355
12331,12331.0,0.24009687681404782,0.12360236298536201,0.07811108616677795,0.10215439364145079,0.0675627574656379,0.06345486851924653,0.17095088331295993,0.10105127921821194,0.036482195654725325,0.01653329622157976
12332,12332.0,0.10005167781209331,0.13269806963237035,0.20216449529369018,0.13037619853704507,0.07619099073518946,0.044311314206187974,0.0716435211919603,0.036305185304303,0.17980272036077755,0.02645582692638279
12333,12333.0,0.01998595452535004,0.5220292793138939,0.029611483322422506,0.23588416090072706,0.0539603448017777,0.031190633710245035,0.03233337592283833,0.044004671086107304,0.015098893423581066,0.015901202993057167
12334,12334.0,0.5330503037163488,0.03243026597711028,0.008134243710980614,0.007364179656760011,0.08839428198868345,0.022900989063827027,0.08308517041747827,0.01385765595564898,0.019746408433363987,0.19103650107979858
12335,12335.0,0.05739017869405313,0.17414275768525703,0.05017386152274135,0.1344833136682666,0.34735505726889637,0.09827560190369355,0.06799762051826526,0.02083174271986326,0.04225078728673475,0.007099078732228792
12336,12336.0,0.009192338749609341,0.10018372164052364,0.050444132948998854,0.019197350411087746,0.05692111626471202,0.42964286242451494,0.01357758004904555,0.25451602582910626,0.06547448213390365,0.0008503895484979523
12337,12337.0,0.02106784311866735,0.5150988014940254,0.014501934011085894,0.05276549959249411,0.1556635263726736,0.11097724206862686,0.08147162467070167,0.03255054629135295,0.009158828661288348,0.00674415371908374
12338,12338.0,0.12586029702340287,0.08587735983432508,0.07200132030115212,0.16465729186089173,0.05301164763304588,0.1679095753258107,0.10660347602180667,0.08059190923712561,0.06104517156394819,0.08244195119849115
12339,12339.0,0.11715304937164962,0.06128114356635622,0.16560516196236671,0.1835454064907866,0.13209808444664975,0.08029336297210965,0.09111001446449175,0.05794691636689384,0.06665813091952613,0.04430872943916976
12340,12340.0,0.117520368123671,0.2896564374166006,0.08484890521691683,0.0669643412868939,0.2064695597850092,0.013455086530254744,0.036364614262762024,0.058522343225805115,0.12163586959298855,0.004562474559098118
12341,12341.0,0.014186585287376381,0.4271803686943544,0.10631916493260112,0.21085734536242703,0.11220013244291455,0.02943941642850019,0.0204854699605741,0.02572136344288623,0.02657809924120802,0.02703205420715807
12342,12342.0,0.1493482759657405,0.08321187026174076,0.14286458939111024,0.1454046318716753,0.06608384997134237,0.17499584182158417,0.09084126484884075,0.05382777754404296,0.07840457808191043,0.01501732024201239
12343,12343.0,0.0787798064741823,0.15993012571593257,0.0796934620914645,0.19550515702609428,0.11677408205738896,0.04726924192071837,0.0947764176241983,0.06966334704128795,0.07092777916599227,0.08668058088274062
12344,12344.0,0.056781131435267286,0.23829236353591465,0.059492942759639546,0.09658357349065248,0.0792092659718562,0.1404487036001606,0.050949205447725375,0.18665809605512776,0.05778407012871345,0.03380064757494257
