,index,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6
8578,8578.0,0.4114131124740383,0.08275564845022845,0.19034362677932798,0.14726120669526716,0.09598254977732357,0.03877013750981394,0.033473718314000624
8579,8579.0,0.35057381112283353,0.12149976342970441,0.17799918220561944,0.16801237355410892,0.09318036804733154,0.05365118651917414,0.03508331512122802
8580,8580.0,0.3774707599559319,0.06702371238428256,0.06843166833404504,0.25495181190489263,0.07788037617045712,0.13826763035285478,0.015974040897536096
8581,8581.0,0.38085746866944326,0.1431107787078299,0.1364887779404881,0.16757598142814678,0.08272263136427037,0.04516212903975242,0.04408223285006922
8582,8582.0,0.2283371588769437,0.12689529917733403,0.025351964353652553,0.14959850394883867,0.3746143234263124,0.030624007401673283,0.06457874281524525
8583,8583.0,0.015573194473565864,0.3259305092480483,0.16476921537353129,0.009113881143614375,0.01048931775788356,0.14721892264699804,0.3269049593563587
8584,8584.0,0.5322840242718879,0.0953488131093132,0.09882278362169303,0.11943041808656618,0.10560199435679657,0.02657502861490995,0.02193693793883315
8585,8585.0,0.18810987571637214,0.32010968701477666,0.06418456534862284,0.17728038461679918,0.17665335848312075,0.02169074926699155,0.051971379553317
8586,8586.0,0.09716713987743908,0.05303996965162713,0.0,0.16893166802031598,0.15556719558288057,0.4562404541017136,0.06905357276602368
8587,8587.0,0.1166980714399243,0.3280513706283235,0.13665833476962375,0.15995380231039452,0.1312240538009152,0.03962588250694656,0.08778848454387221
8588,8588.0,0.32708561793777935,0.0646514695925631,0.07305976235285452,0.09544065895331344,0.12045760510032671,0.24956562257136708,0.06973926349179582
8589,8589.0,0.2568836882297685,0.14631210816394918,0.13743513406409416,0.26319381254958274,0.06711504643089339,0.06357058878721966,0.06548962177449245
8590,8590.0,0.09159244815098125,0.10122305470952031,0.5491779886880117,0.10663970574721791,0.0,0.03317247449817021,0.1181943282060986
8591,8591.0,0.09661596818781214,0.2435839667796629,0.10364122211182036,0.13299640152838366,0.34633865885535736,0.05476289397499558,0.02206088856196798
8592,8592.0,0.3177158353333047,0.13700735827603308,0.1802810253932463,0.13612001849760375,0.1208010511346572,0.037763813695372406,0.07031089766978249
8593,8593.0,0.44211997638110495,0.04101256516358462,0.034961295619499046,0.19369994977710883,0.026843266634158047,0.21333244965801168,0.048030496766532815
8594,8594.0,0.3528923213573455,0.13929967764024648,0.16182865311328107,0.1417874109867162,0.06937270550511809,0.0699684243404846,0.06485080705680815
8595,8595.0,0.2281867645406951,0.17369344801111866,0.17456230475475182,0.22008185069559447,0.09192563017866758,0.05044048576834379,0.06110951605082857
8596,8596.0,0.010523507803066507,0.28229884329307164,0.13881918373585833,0.04168010128855122,0.4933334206513773,5.012024399289363e-12,0.03334494322306315
8597,8597.0,0.1716039447673951,0.11044701619364872,0.17850109567572842,0.23904002075201897,0.115211396169651,0.006399449210893051,0.1787970772306647
8598,8598.0,0.17620943469378478,0.39204351629435813,0.1441593892274255,0.08995567868696172,0.11109399719271647,0.018698409420200474,0.067839574484553
8599,8599.0,0.11326658094683557,0.20518254781102446,0.15241294029581795,0.09498336873309346,0.2937353532115217,0.016634689782681147,0.1237845192190257
8600,8600.0,0.5206346016069532,0.08476913005534453,0.04855097740463019,0.20323316514290668,0.09927130722700928,0.002404500226615829,0.041136318336540356
8601,8601.0,0.2174471329737771,0.10770108044228227,0.15981440695651064,0.26382627096745564,0.10328279920247826,0.05105202548537921,0.09687628397211695
8602,8602.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
8603,8603.0,0.09534575486707314,0.27454969114048444,0.16272985438504378,0.1637874914544346,0.1041039242780047,0.09943221302658867,0.10005107084837053
8604,8604.0,0.18774531703577152,0.2507321263524327,0.26572896489869907,0.08624387686304344,0.13003717958320327,0.06108419901995251,0.01842833624689759
8605,8605.0,0.5554091015505384,0.058075045388482405,0.11687945921777013,0.1040076052865324,0.04190047486992299,0.03089819467654674,0.09283011901020707
8606,8606.0,0.2815664708414848,0.09882721542973294,0.14027111145903423,0.13695440225786937,0.12198336963898539,0.08377353488308811,0.1366238954898053
8607,8607.0,0.33612997247076754,0.11552803361477654,0.10871236615377458,0.18189549084560308,0.0838281581824275,0.08168939483527883,0.09221658389737195
8608,8608.0,0.2686876430527719,0.1559321656806553,0.12327608593148374,0.2571390074661435,0.11741501721027744,0.031601521387397746,0.045948559271270305
8609,8609.0,0.05177707934196556,0.08533955677775715,0.14507462400436752,0.11378965021438509,0.029123445498765967,0.5045512681209758,0.07034437604178287
8610,8610.0,0.30539684967648245,0.12549984691923147,0.06360178633588709,0.3295789499445402,0.12052343484501196,0.03679904769259273,0.018600084586254263
8611,8611.0,0.22927951438343877,0.26681252402974187,0.15970804382444231,0.1293407922480673,0.0777566401679843,0.04385296471614367,0.09324952063018177
8612,8612.0,0.14043187653680428,0.3345092223606905,0.18524094089426407,0.1715918156171447,0.08921060750606155,0.05208514329054867,0.02693039379448632
8613,8613.0,0.22520139061549327,0.19905865353227264,0.10340019233875782,0.1827085547429421,0.16380394226757727,0.041321375347411954,0.08450589115554492
8614,8614.0,0.3687179198047409,0.07398411764946433,0.12859292092781832,0.13785316862083677,0.18818267176415426,0.053739338541035166,0.048929862691950286
8615,8615.0,0.18281957753674394,0.17288568872297005,0.17687286892830545,0.16560882835140853,0.18776984654606982,0.049517126157905475,0.06452606375659674
8616,8616.0,0.08357233045250595,0.20257799650414982,0.08344700675888364,0.2652956076661223,0.12147700851230073,0.14222417097030887,0.10140587913572859
8617,8617.0,0.4926054929067897,0.07989498854637077,0.11893141802955436,0.1496411615006846,0.027009176397624075,0.024754684727190723,0.10716307789178575
8618,8618.0,0.2947406160238934,0.09015972713031241,0.07996099604737256,0.3871281676999232,0.06770244887505197,0.04144893524674949,0.03885910897669712
8619,8619.0,0.28861527118363905,0.047474768665536154,0.023549214626361916,0.07599509743087193,0.16415071810661047,0.10271509824326452,0.29749983174371597
8620,8620.0,0.21785590256225928,0.16040892511457366,0.18861460402038138,0.07287417374730594,0.11004402061499331,0.11780519441461244,0.1323971795258742
8621,8621.0,0.053124559658188145,0.08998111750320241,0.10335257306808605,0.6173471195910853,0.053449355845630105,0.01411061563646361,0.06863465869734446
8622,8622.0,0.29418933201053843,0.058642124378227224,0.20288559115957466,0.09891328817926712,0.1234794211500993,0.11755617550241815,0.10433406761987513
8623,8623.0,0.01956706732178036,0.17494612484785751,0.5003460984833977,0.060893538262544455,0.09222438123309017,0.004781691014352147,0.1472410988369776
8624,8624.0,0.34491337715332904,0.23386733957390587,0.1346711019916798,0.15134955099381928,0.04835766204669449,0.059874933454544824,0.02696603478602671
8625,8625.0,0.19919553929447872,0.1614961146629581,0.09319761943731275,0.2062840080470507,0.1365983751931545,0.05910241884037301,0.14412592452467227
8626,8626.0,0.3279548531706997,0.14616589380050052,0.15823745424491786,0.1438084838902194,0.051380938806595715,0.06989896833191986,0.10255340775514697
8627,8627.0,0.23320746115156832,0.2071996722872314,0.1366985798528186,0.13088404978306456,0.1368848580117437,0.0704116073129652,0.08471377160060818
8628,8628.0,0.39624847886555736,0.09318439215286001,0.1432460606900948,0.1632730969532164,0.04140564592730955,0.06422841796467,0.09841390744629189
8629,8629.0,0.25432529708532603,0.028895506972198542,0.11274109020018255,0.18533471795995596,0.12809900030540075,0.017207200470425645,0.2733971870065105
8630,8630.0,0.3963378175004361,0.06515266034716341,0.12651260879061366,0.07414513451060858,0.26679358542678344,0.03725462588281252,0.03380356754158213
8631,8631.0,0.09247923722034414,0.2495129892961106,0.375149403796339,0.04576515095015575,0.20043142761867366,0.017493158815828438,0.019168632302548533
8632,8632.0,0.34297647049404506,0.17195074148897754,0.0932407890996293,0.1387886810146799,0.101767104043299,0.07468394286134113,0.07659227099802782
8633,8633.0,0.13419379690339406,0.15083341680312237,0.10791990295729009,0.4101225681950908,0.06125307675310019,0.03872916402305512,0.09694807436494733
8634,8634.0,0.06263211917522903,0.058681952432903875,0.0891629977127524,0.07652425261970192,0.3910707864630574,0.02731456489344672,0.2946133267029087
8635,8635.0,0.09949798354946404,0.31081625038398386,0.272330923990826,0.03324124102205293,0.05370963642010717,0.1157984365579301,0.11460552807563601
8636,8636.0,0.37472978778345917,0.12111384168035953,0.08937914057552139,0.22299431497828845,0.10881859936896537,0.035804156438244916,0.04716015917516137
8637,8637.0,0.369009991671136,0.12442487000930344,0.13390820795736488,0.07585015831888375,0.21275598577242963,0.02175512126167174,0.062295665009210535
8638,8638.0,0.24831741483912886,0.06539912850050994,0.18420270381668374,0.13039499500042565,0.19314949067487036,0.009615625819257255,0.16892064134912418
8639,8639.0,0.32900813623463865,0.11013481828315583,0.16461289258523265,0.22988823237147704,0.05071630609246781,0.06694615032029069,0.04869346411273716
8640,8640.0,0.047622715068719186,0.205790520256131,0.07855078854020017,0.12854653576111538,0.29261534200092865,0.194746807840569,0.05212729053233659
8641,8641.0,0.06847216758940287,0.12201659767472872,0.07056787322285615,0.0953781989237947,0.052337556420349596,0.4584714542875814,0.13275615188128645
8642,8642.0,0.02261039117037327,0.060196935427633116,0.08222849787155308,0.05407906308756953,0.03522941655697314,0.6962093174747398,0.049446378411158086
8643,8643.0,0.15952952399052267,0.06811081733606682,0.04861153685137053,0.6191693600799801,0.060221350978295195,0.030367968208859727,0.013989442554904974
8644,8644.0,0.2205166954774716,0.14545439742772062,0.12346208062783143,0.14298560585263517,0.23635105966217812,0.06765313767307189,0.06357702327909105
8645,8645.0,0.29354056995350314,0.1440737514180223,0.09992939098960377,0.23661689333102254,0.0320769975287236,0.076988431181244,0.1167739655978806
8646,8646.0,0.1255070791435276,0.25855598594865686,0.12691398694937522,0.19868619545759061,0.09490122045587962,0.023250444735403643,0.17218508730956633
8648,8648.0,0.40214756959428877,0.03682231906296471,0.14231724319526046,0.18357335097622227,0.09737487306010613,0.11490762330804154,0.022857020803116104
8649,8649.0,0.26340110733320776,0.21533029898869743,0.13552362111425073,0.13849370880064452,0.12227190467985205,0.08090443425427757,0.04407492482906996
8650,8650.0,0.34583965335379396,0.0917225136262213,0.2314212524121601,0.1254819232475344,0.03976350591154846,0.13660222022712226,0.029168931221619697
8651,8651.0,0.11521493190425457,0.29213124899701515,0.19336734008429807,0.1272315533516975,0.14617121926785534,0.07094317210179305,0.05494053429308635
8652,8652.0,0.3274440523289076,0.08088498794399888,0.0906175738883025,0.30644655273313504,0.11135652217000741,0.053290937536611876,0.029959373399036728
8653,8653.0,0.07600023537765407,0.20413412654641125,0.22521249429484025,0.278855633553259,0.052532990889219665,0.06834261154159442,0.0949219077970211
8654,8654.0,0.24761928587030999,0.06440060651463296,0.06178427806796264,0.45863011133433407,0.054226617156335415,0.05176182166333074,0.06157727939309407
8655,8655.0,0.02770075820478837,0.45646964630842235,0.0763280544247025,0.09544313219836388,0.08541061426725191,0.20467829289868103,0.05396950169778999
8656,8656.0,0.11110564206294281,0.3641271036144111,0.12440046007486787,0.12109236963727144,0.1933477411006536,0.04684866592919856,0.039078017580654816
8657,8657.0,0.16089490468167433,0.24847208259655115,0.12932671179327138,0.1829013331106909,0.13342723412272797,0.036864355060470894,0.10811337863461333
8658,8658.0,0.10855994289718021,0.20843592734347863,0.21863939377828126,0.1394906520608413,0.19616285906069153,0.07207874217805296,0.056632482681473986
8659,8659.0,0.11539889953032537,0.1783690648388773,0.12854185573346955,0.22754142461707352,0.15287183114898237,0.08466282196785746,0.11261410216341461
8660,8660.0,0.02746633434647566,0.05181004794129862,0.08410535987105827,0.8098081645794695,0.01122970942649829,0.010113897673915555,0.005466486161284179
8661,8661.0,0.2000117835845137,0.16960478850531457,0.1034500485651819,0.07255044006143176,0.20736598255592964,0.18882795452336074,0.058189002204267676
8662,8662.0,0.1988486458503631,0.14849009040177466,0.11028928946129318,0.1701939397598612,0.2019129605905441,0.06690641274516633,0.10335866119099743
8663,8663.0,0.28785250768322485,0.372253765277767,0.12151125039332926,0.09619821102212552,0.0908706079354174,0.022552298715429554,0.008761358972706593
8664,8664.0,0.3591347396694856,0.22745841411827233,0.06495189418640585,0.20772050663529779,0.05155445321893591,0.03900938111168773,0.0501706110599147
8665,8665.0,0.00029160852148641883,0.0005347681605968623,0.0002170846304993647,0.0003985973025856327,0.0002854651169280552,0.004208802583733485,0.9940636736841705
8666,8666.0,0.254107288795735,0.23064522959985112,0.28465442605298963,0.09461088738381285,0.0691058403588019,0.04527023251042121,0.021606095298388188
8667,8667.0,0.16072282929392853,0.22711762603040617,0.19030412524427048,0.12403447865252408,0.17894940216516467,0.05589861726176747,0.06297292135193852
8668,8668.0,0.33310881879330484,0.1910423376256775,0.1070163308670776,0.03140866916897148,0.32790854955436954,0.009515293990599007,0.0
8669,8669.0,0.15860296734819734,0.27887109867311305,0.12403072925762604,0.12238243726893494,0.12018562691323519,0.10437995617968815,0.0915471843592052
8670,8670.0,0.11856867147935338,0.2237120670752733,0.21848571465217909,0.17807231737709078,0.14355320270057922,0.024578326065318193,0.0930297006502061
8671,8671.0,0.3586736058910327,0.049356498564448244,0.1015266400128115,0.35480907463897504,0.06027304692363708,0.05788828659303829,0.01747284737605724
8672,8672.0,0.085861346662235,0.22311238277332768,0.26565860033290084,0.1947518302455848,0.1118662565282047,0.0,0.11874958345774689
8673,8673.0,0.35610366927807435,0.08950445672894952,0.0571607070504022,0.1980217420947752,0.21071285730397843,0.02312413675683231,0.06537243078698801
8674,8674.0,0.31645002764143615,0.14486854788054299,0.11948485168751467,0.16355673751506458,0.10899729036177597,0.05211625438240449,0.0945262905312614
8675,8675.0,0.2146269909535099,0.17818410098116438,0.15329187890802592,0.18125599057374248,0.12585093200337938,0.07619862135015396,0.07059148523002394
8676,8676.0,0.35689911269192875,0.085108962256214,0.16972123847871023,0.1409442532565073,0.12775783748453534,0.07820948106345857,0.04135911476864593
8677,8677.0,0.14028761028240624,0.3077524173293284,0.1356739165558483,0.14463919916021173,0.09242287485376942,0.09767927912371974,0.08154470269471613
8678,8678.0,0.12260505932185131,0.10314496346755778,0.2540274176100956,0.24254378227713114,0.05351477144739363,0.12841680582524967,0.09574720005072065
8679,8679.0,0.17670678840986268,0.0782099324323253,0.146083002645023,0.3353738537400326,0.09702799443265941,0.1425158257618228,0.024082602578274222
8680,8680.0,0.2805211436248855,0.13763625292896992,0.3307100283795961,0.10206257058784518,0.03092876810961724,0.06338574329444706,0.05475549307463892
8681,8681.0,0.4287315127412086,0.3179040206323507,0.0886678493979047,0.0730459795485657,0.05264695162040914,0.029896287755418912,0.009107398304142072
8682,8682.0,0.10649200725429264,0.3494215342803,0.12192534172044632,0.05861279547503377,0.11012817734483138,0.0732770945429346,0.18014304938216136
8683,8683.0,0.15631954179061075,0.28114179375563825,0.22262082524582605,0.15757638040252198,0.1257478798870307,0.026103012883470326,0.03049056603490202
8684,8684.0,0.3448439552192849,0.09811442253714407,0.2182637413240613,0.21419575881985753,0.033406651820475086,0.029021495046890302,0.0621539752322869
8685,8685.0,0.35346591540668326,0.1407551099873597,0.10738780437729183,0.13927238841307424,0.1805630500220849,0.03526253171545274,0.043293200078053345
8686,8686.0,0.25605918841942454,0.1579014931559524,0.15961518787878162,0.2398210055755469,0.07484413592995058,0.047752482462726044,0.06400650657761808
8687,8687.0,0.30892644071450526,0.23197071319870566,0.0653907732748789,0.15905458303873107,0.15177824525167807,0.03513690030976628,0.04774234421173486
8688,8688.0,0.3157625439336795,0.09980538913967518,0.043667688821070916,0.25999133067910724,0.07160927583175887,0.1430574468500719,0.06610632474463636
8689,8689.0,0.053275948581341395,0.1294804731971265,0.07892362171954,0.437608356087456,0.06314369619915067,0.2205643805822567,0.017003523633128837
8690,8690.0,0.15300763241137527,0.20087545510167717,0.10761354802896239,0.08919401353592865,0.21179199130668452,0.14158080260572353,0.09593655700964837
8691,8691.0,0.2997182900778299,0.090244964960293,0.14392449652198283,0.13546363302143358,0.112972540037113,0.060815274707232914,0.15686080067411473
8692,8692.0,0.1776344387037243,0.056672697408893184,0.1387500379105948,0.2322972433613908,0.05772728224779644,0.15971581173546023,0.17720248863214047
8693,8693.0,0.2395077170076429,0.22959646347880705,0.10597679714699065,0.13871882366592792,0.12274677527652836,0.05679727264831472,0.10665615077578833
8694,8694.0,0.15159972487504786,0.2248841854305324,0.20787812993311552,0.12316537909919095,0.2072971803561569,0.04078885806335433,0.044386542242601995
8695,8695.0,0.398692609623111,0.15189825692786546,0.17426164202106134,0.1549270127379541,0.09462284231201136,0.011402312993574014,0.014195323384422856
8696,8696.0,0.36769180445944977,0.21211957836524437,0.07949013353183838,0.12757669993501833,0.07902221375264562,0.07509166036378452,0.059007909592019035
8697,8697.0,0.27200121865649113,0.17847179647299952,0.1266759435728661,0.12485884041885449,0.07855003108300991,0.09861913582156531,0.1208230339742134
8698,8698.0,0.2859294067694371,0.1345317469128547,0.17960115572021162,0.17704960377562437,0.07130352969988465,0.12729234472258993,0.024292212399397738
8699,8699.0,0.397476455556922,0.10715029256434791,0.0799001235524036,0.24333413986116978,0.08952715367899548,0.024574859284625716,0.058036975501535464
8700,8700.0,0.10552629395489463,0.2170741144365081,0.2110626414607869,0.14431091694046427,0.17435988740544078,0.12272782145654154,0.024938324345363937
8701,8701.0,0.18242715039547053,0.2713260371476719,0.1510843327180045,0.12815908524586023,0.11771276418676402,0.06668569946536561,0.08260493084086318
8702,8702.0,0.6601303943919233,0.04343537763377017,0.032434511306061585,0.14532323030979982,0.008544688925316008,0.07569621138122416,0.034435586051905026
8703,8703.0,0.4444720834699511,0.1468669384785715,0.07721477475670777,0.17802656131655858,0.14023912233878522,0.0014132965593950336,0.011767223080030913
8704,8704.0,0.25207690148024886,0.21451742225163078,0.16282180998700957,0.18378148359965826,0.10318356522471095,0.02554732125225104,0.05807149620449076
8705,8705.0,0.45274033065330177,0.05243555833948942,0.15307485407364946,0.1827049235318792,0.05262804992152405,0.0851256602159629,0.02129062326419321
8706,8706.0,0.6481682168345599,0.05928065986199059,0.08988479181021533,0.09628549874860709,0.05402359723718503,0.02983755822987183,0.022519677277570083
8707,8707.0,0.6379197219224,0.11301749248593686,0.09750659620972206,0.08676197339211125,0.043758596256421596,8.363888066313505e-07,0.02103478334460144
8708,8708.0,0.15735886447752379,0.23753348030159083,0.15659513486361257,0.16949945949062034,0.16105387305078533,0.04349612737303437,0.0744630604428328
8709,8709.0,0.28337827510969543,0.11706751109944016,0.12436774008025131,0.12418772609679998,0.12694439751258596,0.09511287909783034,0.12894147100339692
8710,8710.0,0.12153730057213374,0.12117938209007732,0.043957355613398065,0.23286186920641735,0.16735116856700413,0.24727688937222597,0.0658360345787433
8711,8711.0,0.03487664754043026,0.15234608155676077,0.2790044823654762,0.0417877239529483,0.30040981739059547,0.09382518801247178,0.0977500591813172
8712,8712.0,0.11913683819758533,0.1527951235297503,0.1485514173898199,0.0545063677659723,0.3914167446379384,0.018926801889117835,0.11466670658981593
8713,8713.0,0.16851172164549016,0.16110852717950946,0.19135937508583173,0.08964983353816149,0.11179328753201709,0.16171327356289378,0.1158639814560962
8714,8714.0,0.10067704987276335,0.2287382191917433,0.1017885712787417,0.12652324108000873,0.2932148602192155,0.05275033635863396,0.0963077219988937
8715,8715.0,0.23813528209401547,0.12903003382384806,0.19686387145758827,0.17478815649966017,0.12389115517954116,0.030915230928111853,0.10637627001723517
8716,8716.0,0.10765701100300423,0.164245049699265,0.1861265470223908,0.1910693290910032,0.19701302716096455,0.08284818673991935,0.07104084928345286
8717,8717.0,0.05494474567317914,0.1693231866223206,0.07911446183321141,0.14028393928635494,0.2947454298557225,0.18227991737479504,0.07930831935441626
8718,8718.0,0.17095157750861129,0.09774296275059992,0.2377137779486697,0.14798338561989613,0.1654262275578415,0.10398622401171688,0.07619584460266463
8719,8719.0,0.6288034620645141,0.013005823319061499,0.0,0.2539392034313323,0.10425151118509195,0.0,0.0
8720,8720.0,0.42512059569198324,0.16270094267693297,0.18879763622077936,0.056981105195927695,0.10024389280769412,0.04932218271451387,0.016833644692169025
8721,8721.0,0.25898068026821863,0.08493561448568258,0.11135944654746929,0.32666474546860225,0.027424363493334693,0.08893393742051611,0.10170121231617642
8722,8722.0,0.18602250886727312,0.15079244083171559,0.1629906055410364,0.10165557639317924,0.1395776484671443,0.23850819333468948,0.020453026564961833
8724,8724.0,0.23145510970145378,0.12098599148800718,0.1969356432253852,0.17444327215955838,0.1158155793917711,0.039936397671662495,0.12042800636216212
8725,8725.0,0.16172762820400563,0.17581622218438223,0.28155486976819954,0.15745565545145532,0.05617101769858816,0.03790039949431097,0.12937420719905815
8726,8726.0,0.1908667739174657,0.2517067613045806,0.16889406511243044,0.1414548168161341,0.13268141426011265,0.07678525048161411,0.037610918107662386
8727,8727.0,0.49219735653471514,0.08652729823915611,0.09922272690475253,0.20652788568344252,0.05735865826636177,0.031357309335862595,0.026808765035709302
8728,8728.0,0.161769412713053,0.26665834821763257,0.2857278086493097,0.13241132287733948,0.06661547185629957,0.06679176218406745,0.020025873502298258
8729,8729.0,0.41989190912823016,0.08323839999938612,0.07472687845118303,0.25154000702501816,0.07427206971454797,0.054858828416466075,0.04147190726516857
8730,8730.0,0.3126823864439947,0.11070829247990752,0.07377539823287967,0.3897326815383261,0.060164142675690285,0.01931077582352894,0.03362632280567264
8731,8731.0,0.5175109712888708,0.1651625559522209,0.1011413231961921,0.06148746760197175,0.08994555224219522,0.027514575679958426,0.03723755403859086
8732,8732.0,0.026193687994314645,0.23887494582293167,0.14702579482140463,0.22556789948009776,0.2983548976141456,0.020279609933786087,0.04370316433331982
8733,8733.0,0.2807925221061002,0.1691131834166904,0.04723178056909547,0.1146071764908009,0.13475274501072473,0.23441056681396338,0.01909202559262484
8734,8734.0,0.11375979928098684,0.1039287122382096,0.16931300116971637,0.10228023875670608,0.11666108523881102,0.13029121017414574,0.2637659531414244
8735,8735.0,0.25525857269901253,0.2810316657990049,0.15761969980253634,0.16094545628810109,0.08052404358680743,0.02763611042941988,0.03698445139511785
8736,8736.0,0.16784890201016403,0.046653460427722476,0.06890904770518087,0.28798838261816956,0.005732084461373335,0.3815964192137261,0.04127170356366352
8737,8737.0,0.3033382174634239,0.08043585666575806,0.23742621122080812,0.17257014589418265,0.11261475129690016,0.029787750152413865,0.0638270673065135
8738,8738.0,0.20497845806303785,0.1071625568057248,0.16896123333688007,0.42588710358809223,0.02007373661837135,0.023038959467040543,0.04989795212085306
8739,8739.0,0.28812617808151586,0.06510475385119541,0.21436130582883844,0.1417755532866543,0.16278593511190081,0.09997109179758243,0.027875182042312815
8740,8740.0,0.18192917419869992,0.05296302058889812,0.397637253468078,0.09080713145126304,0.20866810544056708,0.032812485747519125,0.03518282910497475
8741,8741.0,0.11224602335282477,0.18531483321079245,0.24632048803852127,0.153458589489048,0.10902495745876613,0.06005701073265475,0.13357809771739274
8742,8742.0,0.10042398226820015,0.1543970886819101,0.18004086620064658,0.1939381149836875,0.12018613360129146,0.13011946504060068,0.1208943492236634
8743,8743.0,0.302844383912696,0.10938033559255142,0.11153139326640768,0.2131452902670165,0.10032768557057908,0.03142947147055021,0.13134143992019912
8744,8744.0,0.3381150807761077,0.1305856626655635,0.09837610033859814,0.1662565318930138,0.07081984958100573,0.13326671978803642,0.06258005495767467
8745,8745.0,0.1863143393248624,0.19056700339937768,0.19908244228495417,0.15044966920816594,0.09801909930132459,0.08123357611479985,0.09433387036651528
8746,8746.0,0.20831046175745987,0.31786544534581107,0.1950925511927497,0.09517719995715997,0.06785607143163933,0.013540946593425331,0.1021573237217547
8747,8747.0,0.41626517887360265,0.05389322178381992,0.08928256529182733,0.3164508091014305,0.07891598259273724,0.012949594147141362,0.032242648209441005
8749,8749.0,0.39614745705620813,0.18344628255381662,0.1265329635536212,0.09827341574654404,0.03412246250177942,0.07187230708490452,0.08960511150312607
8750,8750.0,0.42005442464043763,0.11211775602928117,0.08160334212246205,0.2005095318016653,0.09663733574062405,0.0197153953947175,0.06936221427081223
8752,8752.0,0.1940787835400638,0.21974162156153967,0.1620439950596921,0.1458762845253306,0.17473529597758436,0.020551210280585396,0.08297280905520413
8753,8753.0,0.3785755987029705,0.1528460111028599,0.11642363356305013,0.21721258755900114,0.028938453293805642,0.009853938781509405,0.09614977699680337
8754,8754.0,0.12746621922820045,0.265948950080105,0.1388292167448649,0.13529150844896415,0.22235889794491398,0.052192762487829295,0.05791244506512219
8755,8755.0,0.28294816570563397,0.08485999036269985,0.12161371619739615,0.03464022671460998,0.47280228291313875,0.0,0.0031356181065212182
8756,8756.0,0.22743914520827227,0.13826828442197336,0.1647833254194973,0.18393717077544247,0.18043323378930684,0.04440913740790011,0.060729702977607644
8757,8757.0,0.5883724456809576,0.1719350081189429,0.05788040659345201,0.08582899572826583,0.020914595300945478,0.012342971819624666,0.06272557675781144
8758,8758.0,0.26363745581078923,0.1367865206467908,0.08411080202823168,0.20290234008040522,0.09312255353066334,0.10899028750590828,0.11045004039721149
8759,8759.0,0.08529038421908713,0.1703230007606063,0.15892172518882164,0.1101941342098042,0.09012696459104065,0.32213508800083307,0.063008703029807
8760,8760.0,0.1588543349470643,0.4117729322159741,0.057066325936066586,0.1866110042785971,0.07429152951606144,0.07527948919777673,0.03612438390845988
8761,8761.0,0.3668222501156874,0.10190473837944879,0.10026681316153374,0.34620649427001726,0.029522464774382053,0.014872895843217928,0.04040434345571279
8762,8762.0,0.02036856056403745,0.12986458639361081,0.6630278412484825,0.09320305115043764,0.0458338971973464,0.014557863865623653,0.03314419958046164
8763,8763.0,0.392645754168468,0.20716715679148545,0.07880538092614983,0.12164252896672437,0.09303377346832567,0.054556842082609594,0.052148563596237166
8764,8764.0,0.3335212790122107,0.12334998765280067,0.1183822870729918,0.15104102098151984,0.10395209269215994,0.07200794600633086,0.09774538658198628
8765,8765.0,0.14256343664187368,0.02142837490442086,0.008808120149935681,0.7648417524021776,0.044312552298451456,0.004454957180962161,0.013590806422178657
8766,8766.0,0.26202086186400214,0.13278905835914395,0.1587011719759475,0.10837944366584837,0.22864663922962974,0.0796511843130147,0.029811640592413355
8767,8767.0,0.13094915121995884,0.24381692077961054,0.22624919105979815,0.08831691579628895,0.1865890725438166,0.10480622890164823,0.01927251969887875
8768,8768.0,0.11521305797034008,0.21695507282546173,0.21495050891213313,0.16815594554077135,0.10939500200892524,0.10957762488295897,0.06575278785940934
8769,8769.0,0.2488859880148967,0.1370258016213007,0.1697763568538112,0.1869503721029847,0.06589337633253442,0.11034746836179384,0.08112063671267833
8770,8770.0,0.36613299196390303,0.06828480814209578,0.08237834704233768,0.03882092739074956,0.2861127726954504,0.13452620934012977,0.02374394342533374
8771,8771.0,0.10574821871919472,0.1579644207093207,0.17279671878966013,0.1696074244165444,0.14884793874466615,0.12755731333239104,0.11747796528822299
8772,8772.0,0.38803258216408354,0.084696964024033,0.09657810423589987,0.13640221397212454,0.05750832942758379,0.11584346212578213,0.12093834405049297
8773,8773.0,0.18911349552881096,0.13414036199756668,0.22053429815299433,0.18705924192044965,0.1530509859010468,0.09167257688242877,0.024429039616702664
8774,8774.0,0.24515866421080218,0.18543137283144234,0.11611645099727114,0.20732035510522742,0.14664482532343104,0.038092449485642096,0.06123588204618391
8775,8775.0,0.2421635425680712,0.221017516275163,0.13498715549530488,0.11215802310450393,0.1607203097426153,0.06670612537206835,0.06224732744227334
8776,8776.0,0.058313003612916685,0.04646918142038496,0.020136918790326346,0.446940596887227,0.11215217203336564,0.2695189634980355,0.04646916375774381
8777,8777.0,0.271371938525481,0.06946875961911637,0.1545114385990271,0.2420779908422118,0.11092426701130272,0.10639957164139796,0.045246033761463036
8778,8778.0,0.0,0.3705749529138357,0.0,0.5334813008759605,0.0,0.09594374621020368,0.0
8779,8779.0,0.0779924823378219,0.11682653343867713,0.12676847714738979,0.2147588589361642,0.156875251593481,0.19701483189207442,0.10976356465439158
